../../03 Data/Simple Dataset/colorIMG_177.png,361,129,452,207
../../03 Data/Simple Dataset/colorIMG_177.png,378,146,470,225
../../03 Data/Simple Dataset/colorIMG_177.png,394,165,486,243
../../03 Data/Simple Dataset/colorIMG_177.png,409,184,504,263
../../03 Data/Simple Dataset/colorIMG_177.png,425,203,519,283
../../03 Data/Simple Dataset/colorIMG_177.png,441,224,536,301
../../03 Data/Simple Dataset/colorIMG_177.png,457,244,552,321
../../03 Data/Simple Dataset/colorIMG_177.png,470,266,564,343
../../03 Data/Simple Dataset/colorIMG_38.png,307,316,413,356
../../03 Data/Simple Dataset/colorIMG_38.png,310,292,415,330
../../03 Data/Simple Dataset/colorIMG_38.png,313,265,419,304
../../03 Data/Simple Dataset/colorIMG_38.png,320,242,421,281
../../03 Data/Simple Dataset/colorIMG_38.png,321,216,422,254
../../03 Data/Simple Dataset/colorIMG_38.png,326,192,427,232
../../03 Data/Simple Dataset/colorIMG_38.png,328,168,430,207
../../03 Data/Simple Dataset/colorIMG_38.png,330,143,434,181
../../03 Data/Simple Dataset/colorIMG_38.png,428,159,533,196
../../03 Data/Simple Dataset/colorIMG_38.png,428,184,531,220
../../03 Data/Simple Dataset/colorIMG_38.png,423,209,528,246
../../03 Data/Simple Dataset/colorIMG_38.png,418,233,523,273
../../03 Data/Simple Dataset/colorIMG_38.png,421,258,525,299
../../03 Data/Simple Dataset/colorIMG_38.png,414,279,519,322
../../03 Data/Simple Dataset/colorIMG_38.png,410,307,514,348
../../03 Data/Simple Dataset/colorIMG_38.png,410,334,514,372
../../03 Data/Simple Dataset/colorIMG_143.png,320,144,369,243
../../03 Data/Simple Dataset/colorIMG_143.png,346,149,393,248
../../03 Data/Simple Dataset/colorIMG_143.png,372,152,417,252
../../03 Data/Simple Dataset/colorIMG_143.png,494,182,539,284
../../03 Data/Simple Dataset/colorIMG_143.png,470,176,515,278
../../03 Data/Simple Dataset/colorIMG_143.png,445,169,490,272
../../03 Data/Simple Dataset/colorIMG_143.png,420,163,465,266
../../03 Data/Simple Dataset/colorIMG_143.png,396,158,439,258
../../03 Data/Simple Dataset/colorIMG_143.png,326,244,369,347
../../03 Data/Simple Dataset/colorIMG_143.png,300,241,342,343
../../03 Data/Simple Dataset/colorIMG_143.png,377,255,419,359
../../03 Data/Simple Dataset/colorIMG_143.png,352,248,393,352
../../03 Data/Simple Dataset/colorIMG_143.png,400,262,445,366
../../03 Data/Simple Dataset/colorIMG_143.png,449,273,493,377
../../03 Data/Simple Dataset/colorIMG_143.png,423,271,468,375
../../03 Data/Simple Dataset/colorIMG_143.png,474,280,518,385
../../03 Data/Simple Dataset/colorIMG_37.png,304,316,414,356
../../03 Data/Simple Dataset/colorIMG_37.png,307,291,414,329
../../03 Data/Simple Dataset/colorIMG_37.png,312,264,423,303
../../03 Data/Simple Dataset/colorIMG_37.png,320,241,424,280
../../03 Data/Simple Dataset/colorIMG_37.png,317,216,423,254
../../03 Data/Simple Dataset/colorIMG_37.png,326,192,426,229
../../03 Data/Simple Dataset/colorIMG_37.png,328,168,432,203
../../03 Data/Simple Dataset/colorIMG_37.png,331,144,430,181
../../03 Data/Simple Dataset/colorIMG_37.png,431,156,535,181
../../03 Data/Simple Dataset/colorIMG_37.png,427,180,530,208
../../03 Data/Simple Dataset/colorIMG_37.png,426,205,529,243
../../03 Data/Simple Dataset/colorIMG_37.png,420,232,525,271
../../03 Data/Simple Dataset/colorIMG_37.png,418,256,524,298
../../03 Data/Simple Dataset/colorIMG_37.png,416,281,519,321
../../03 Data/Simple Dataset/colorIMG_37.png,410,304,515,349
../../03 Data/Simple Dataset/colorIMG_37.png,409,332,512,370
../../03 Data/Simple Dataset/colorIMG_41.png,327,344,433,371
../../03 Data/Simple Dataset/colorIMG_41.png,327,317,430,345
../../03 Data/Simple Dataset/colorIMG_41.png,326,293,430,319
../../03 Data/Simple Dataset/colorIMG_41.png,326,266,432,294
../../03 Data/Simple Dataset/colorIMG_41.png,328,237,430,270
../../03 Data/Simple Dataset/colorIMG_41.png,326,207,428,242
../../03 Data/Simple Dataset/colorIMG_41.png,326,184,427,216
../../03 Data/Simple Dataset/colorIMG_41.png,325,158,427,191
../../03 Data/Simple Dataset/colorIMG_41.png,431,343,534,370
../../03 Data/Simple Dataset/colorIMG_41.png,430,315,534,347
../../03 Data/Simple Dataset/colorIMG_41.png,428,289,534,323
../../03 Data/Simple Dataset/colorIMG_41.png,428,263,531,295
../../03 Data/Simple Dataset/colorIMG_41.png,431,240,534,271
../../03 Data/Simple Dataset/colorIMG_41.png,426,214,530,245
../../03 Data/Simple Dataset/colorIMG_41.png,426,186,530,219
../../03 Data/Simple Dataset/colorIMG_41.png,433,163,537,196
../../03 Data/Simple Dataset/colorIMG_121.png,332,128,435,166
../../03 Data/Simple Dataset/colorIMG_121.png,432,142,534,173
../../03 Data/Simple Dataset/colorIMG_121.png,432,165,534,196
../../03 Data/Simple Dataset/colorIMG_121.png,330,153,433,191
../../03 Data/Simple Dataset/colorIMG_121.png,341,181,442,217
../../03 Data/Simple Dataset/colorIMG_121.png,442,193,544,224
../../03 Data/Simple Dataset/colorIMG_121.png,330,204,433,240
../../03 Data/Simple Dataset/colorIMG_121.png,432,216,533,248
../../03 Data/Simple Dataset/colorIMG_121.png,330,229,431,265
../../03 Data/Simple Dataset/colorIMG_121.png,437,243,539,275
../../03 Data/Simple Dataset/colorIMG_121.png,428,264,529,298
../../03 Data/Simple Dataset/colorIMG_121.png,426,290,529,323
../../03 Data/Simple Dataset/colorIMG_121.png,428,316,529,348
../../03 Data/Simple Dataset/colorIMG_121.png,325,311,426,339
../../03 Data/Simple Dataset/colorIMG_121.png,325,253,430,289
../../03 Data/Simple Dataset/colorIMG_121.png,321,280,426,313
../../03 Data/Simple Dataset/colorIMG_91.png,323,339,429,370
../../03 Data/Simple Dataset/colorIMG_91.png,325,313,426,342
../../03 Data/Simple Dataset/colorIMG_91.png,326,287,430,319
../../03 Data/Simple Dataset/colorIMG_91.png,326,263,427,291
../../03 Data/Simple Dataset/colorIMG_91.png,325,241,430,267
../../03 Data/Simple Dataset/colorIMG_91.png,325,216,429,243
../../03 Data/Simple Dataset/colorIMG_91.png,326,191,428,217
../../03 Data/Simple Dataset/colorIMG_91.png,324,168,427,193
../../03 Data/Simple Dataset/colorIMG_91.png,431,157,533,182
../../03 Data/Simple Dataset/colorIMG_91.png,430,176,534,203
../../03 Data/Simple Dataset/colorIMG_91.png,428,204,531,230
../../03 Data/Simple Dataset/colorIMG_91.png,427,229,531,256
../../03 Data/Simple Dataset/colorIMG_91.png,426,254,532,282
../../03 Data/Simple Dataset/colorIMG_91.png,427,280,528,306
../../03 Data/Simple Dataset/colorIMG_91.png,426,305,529,331
../../03 Data/Simple Dataset/colorIMG_91.png,425,328,530,357
../../03 Data/Simple Dataset/colorIMG_3.png,321,327,425,356
../../03 Data/Simple Dataset/colorIMG_3.png,324,302,427,328
../../03 Data/Simple Dataset/colorIMG_3.png,325,276,429,304
../../03 Data/Simple Dataset/colorIMG_3.png,326,252,430,278
../../03 Data/Simple Dataset/colorIMG_3.png,326,226,431,253
../../03 Data/Simple Dataset/colorIMG_3.png,326,202,429,227
../../03 Data/Simple Dataset/colorIMG_3.png,330,178,431,205
../../03 Data/Simple Dataset/colorIMG_3.png,326,154,431,179
../../03 Data/Simple Dataset/colorIMG_3.png,424,323,528,355
../../03 Data/Simple Dataset/colorIMG_3.png,428,298,530,329
../../03 Data/Simple Dataset/colorIMG_3.png,426,275,530,304
../../03 Data/Simple Dataset/colorIMG_3.png,425,250,529,278
../../03 Data/Simple Dataset/colorIMG_3.png,429,225,529,253
../../03 Data/Simple Dataset/colorIMG_3.png,427,201,528,228
../../03 Data/Simple Dataset/colorIMG_3.png,429,176,531,204
../../03 Data/Simple Dataset/colorIMG_3.png,429,149,530,181
../../03 Data/Simple Dataset/colorIMG_195.png,334,346,439,401
../../03 Data/Simple Dataset/colorIMG_195.png,326,323,430,377
../../03 Data/Simple Dataset/colorIMG_195.png,318,299,422,353
../../03 Data/Simple Dataset/colorIMG_195.png,308,277,413,329
../../03 Data/Simple Dataset/colorIMG_195.png,303,254,406,304
../../03 Data/Simple Dataset/colorIMG_195.png,295,232,397,282
../../03 Data/Simple Dataset/colorIMG_195.png,289,208,391,255
../../03 Data/Simple Dataset/colorIMG_195.png,283,184,386,231
../../03 Data/Simple Dataset/colorIMG_195.png,432,319,536,371
../../03 Data/Simple Dataset/colorIMG_195.png,424,295,528,347
../../03 Data/Simple Dataset/colorIMG_195.png,415,272,519,322
../../03 Data/Simple Dataset/colorIMG_195.png,408,248,512,298
../../03 Data/Simple Dataset/colorIMG_195.png,400,223,503,275
../../03 Data/Simple Dataset/colorIMG_195.png,393,200,495,251
../../03 Data/Simple Dataset/colorIMG_195.png,386,177,488,227
../../03 Data/Simple Dataset/colorIMG_195.png,379,154,480,204
../../03 Data/Simple Dataset/colorIMG_82.png,333,342,437,386
../../03 Data/Simple Dataset/colorIMG_82.png,339,319,440,348
../../03 Data/Simple Dataset/colorIMG_82.png,337,290,442,319
../../03 Data/Simple Dataset/colorIMG_82.png,337,264,441,294
../../03 Data/Simple Dataset/colorIMG_82.png,338,239,439,267
../../03 Data/Simple Dataset/colorIMG_82.png,338,211,439,245
../../03 Data/Simple Dataset/colorIMG_82.png,340,188,442,218
../../03 Data/Simple Dataset/colorIMG_82.png,334,161,439,192
../../03 Data/Simple Dataset/colorIMG_82.png,437,168,541,198
../../03 Data/Simple Dataset/colorIMG_82.png,440,193,544,219
../../03 Data/Simple Dataset/colorIMG_82.png,436,220,541,250
../../03 Data/Simple Dataset/colorIMG_82.png,438,246,540,276
../../03 Data/Simple Dataset/colorIMG_82.png,438,268,545,300
../../03 Data/Simple Dataset/colorIMG_82.png,438,296,542,326
../../03 Data/Simple Dataset/colorIMG_82.png,440,325,543,357
../../03 Data/Simple Dataset/colorIMG_82.png,441,360,545,387
../../03 Data/Simple Dataset/colorIMG_48.png,322,329,429,363
../../03 Data/Simple Dataset/colorIMG_48.png,326,302,429,337
../../03 Data/Simple Dataset/colorIMG_48.png,328,278,430,309
../../03 Data/Simple Dataset/colorIMG_48.png,327,253,433,287
../../03 Data/Simple Dataset/colorIMG_48.png,330,228,432,261
../../03 Data/Simple Dataset/colorIMG_48.png,333,206,433,234
../../03 Data/Simple Dataset/colorIMG_48.png,329,180,436,211
../../03 Data/Simple Dataset/colorIMG_48.png,335,156,436,187
../../03 Data/Simple Dataset/colorIMG_48.png,433,162,541,191
../../03 Data/Simple Dataset/colorIMG_48.png,431,188,536,218
../../03 Data/Simple Dataset/colorIMG_48.png,429,214,534,241
../../03 Data/Simple Dataset/colorIMG_48.png,430,239,534,264
../../03 Data/Simple Dataset/colorIMG_48.png,429,259,534,289
../../03 Data/Simple Dataset/colorIMG_48.png,428,288,532,316
../../03 Data/Simple Dataset/colorIMG_48.png,425,310,531,341
../../03 Data/Simple Dataset/colorIMG_48.png,426,337,529,367
../../03 Data/Simple Dataset/colorIMG_166.png,273,197,353,290
../../03 Data/Simple Dataset/colorIMG_166.png,295,209,375,302
../../03 Data/Simple Dataset/colorIMG_166.png,314,224,395,317
../../03 Data/Simple Dataset/colorIMG_166.png,333,240,415,333
../../03 Data/Simple Dataset/colorIMG_166.png,356,252,438,346
../../03 Data/Simple Dataset/colorIMG_166.png,377,271,459,363
../../03 Data/Simple Dataset/colorIMG_166.png,399,284,483,377
../../03 Data/Simple Dataset/colorIMG_166.png,417,301,501,393
../../03 Data/Simple Dataset/colorIMG_166.png,479,223,561,313
../../03 Data/Simple Dataset/colorIMG_166.png,460,206,542,295
../../03 Data/Simple Dataset/colorIMG_166.png,438,192,520,282
../../03 Data/Simple Dataset/colorIMG_166.png,418,176,501,266
../../03 Data/Simple Dataset/colorIMG_166.png,396,164,478,254
../../03 Data/Simple Dataset/colorIMG_166.png,376,150,458,238
../../03 Data/Simple Dataset/colorIMG_166.png,355,133,437,223
../../03 Data/Simple Dataset/colorIMG_166.png,334,120,416,210
../../03 Data/Simple Dataset/colorIMG_69.png,341,149,447,189
../../03 Data/Simple Dataset/colorIMG_69.png,343,180,446,212
../../03 Data/Simple Dataset/colorIMG_69.png,341,205,447,241
../../03 Data/Simple Dataset/colorIMG_69.png,336,236,442,269
../../03 Data/Simple Dataset/colorIMG_69.png,343,261,447,291
../../03 Data/Simple Dataset/colorIMG_69.png,337,289,439,315
../../03 Data/Simple Dataset/colorIMG_69.png,342,315,444,342
../../03 Data/Simple Dataset/colorIMG_69.png,342,342,446,373
../../03 Data/Simple Dataset/colorIMG_69.png,445,342,548,371
../../03 Data/Simple Dataset/colorIMG_69.png,443,315,547,345
../../03 Data/Simple Dataset/colorIMG_69.png,437,290,541,317
../../03 Data/Simple Dataset/colorIMG_69.png,445,265,550,292
../../03 Data/Simple Dataset/colorIMG_69.png,436,242,538,268
../../03 Data/Simple Dataset/colorIMG_69.png,443,217,547,245
../../03 Data/Simple Dataset/colorIMG_69.png,442,189,547,219
../../03 Data/Simple Dataset/colorIMG_69.png,444,162,548,194
../../03 Data/Simple Dataset/colorIMG_49.png,337,335,440,365
../../03 Data/Simple Dataset/colorIMG_49.png,333,302,435,336
../../03 Data/Simple Dataset/colorIMG_49.png,327,276,434,310
../../03 Data/Simple Dataset/colorIMG_49.png,328,253,434,285
../../03 Data/Simple Dataset/colorIMG_49.png,329,224,436,261
../../03 Data/Simple Dataset/colorIMG_49.png,335,201,437,235
../../03 Data/Simple Dataset/colorIMG_49.png,333,177,434,209
../../03 Data/Simple Dataset/colorIMG_49.png,335,151,440,184
../../03 Data/Simple Dataset/colorIMG_49.png,434,161,538,191
../../03 Data/Simple Dataset/colorIMG_49.png,433,187,538,215
../../03 Data/Simple Dataset/colorIMG_49.png,432,212,535,239
../../03 Data/Simple Dataset/colorIMG_49.png,431,239,535,264
../../03 Data/Simple Dataset/colorIMG_49.png,430,263,534,291
../../03 Data/Simple Dataset/colorIMG_49.png,429,286,534,315
../../03 Data/Simple Dataset/colorIMG_49.png,434,311,538,342
../../03 Data/Simple Dataset/colorIMG_49.png,441,340,544,369
../../03 Data/Simple Dataset/colorIMG_18.png,320,327,422,357
../../03 Data/Simple Dataset/colorIMG_18.png,321,298,425,327
../../03 Data/Simple Dataset/colorIMG_18.png,321,271,425,302
../../03 Data/Simple Dataset/colorIMG_18.png,324,247,428,277
../../03 Data/Simple Dataset/colorIMG_18.png,423,326,527,361
../../03 Data/Simple Dataset/colorIMG_18.png,423,303,528,337
../../03 Data/Simple Dataset/colorIMG_18.png,422,278,526,311
../../03 Data/Simple Dataset/colorIMG_18.png,426,252,529,287
../../03 Data/Simple Dataset/colorIMG_18.png,426,227,531,262
../../03 Data/Simple Dataset/colorIMG_18.png,427,204,531,230
../../03 Data/Simple Dataset/colorIMG_18.png,426,176,529,206
../../03 Data/Simple Dataset/colorIMG_18.png,428,152,531,181
../../03 Data/Simple Dataset/colorIMG_18.png,325,218,429,254
../../03 Data/Simple Dataset/colorIMG_18.png,328,194,430,229
../../03 Data/Simple Dataset/colorIMG_18.png,325,167,428,204
../../03 Data/Simple Dataset/colorIMG_18.png,326,142,429,179
../../03 Data/Simple Dataset/colorIMG_161.png,418,299,494,396
../../03 Data/Simple Dataset/colorIMG_161.png,398,284,474,381
../../03 Data/Simple Dataset/colorIMG_161.png,375,271,451,367
../../03 Data/Simple Dataset/colorIMG_161.png,355,257,432,353
../../03 Data/Simple Dataset/colorIMG_161.png,335,242,412,337
../../03 Data/Simple Dataset/colorIMG_161.png,314,225,392,321
../../03 Data/Simple Dataset/colorIMG_161.png,295,210,373,306
../../03 Data/Simple Dataset/colorIMG_161.png,274,197,352,293
../../03 Data/Simple Dataset/colorIMG_161.png,478,221,558,315
../../03 Data/Simple Dataset/colorIMG_161.png,458,208,537,300
../../03 Data/Simple Dataset/colorIMG_161.png,436,194,517,285
../../03 Data/Simple Dataset/colorIMG_161.png,415,180,496,271
../../03 Data/Simple Dataset/colorIMG_161.png,395,166,476,256
../../03 Data/Simple Dataset/colorIMG_161.png,375,152,455,242
../../03 Data/Simple Dataset/colorIMG_161.png,354,135,437,223
../../03 Data/Simple Dataset/colorIMG_161.png,332,122,416,207
../../03 Data/Simple Dataset/colorIMG_71.png,334,340,438,369
../../03 Data/Simple Dataset/colorIMG_71.png,334,307,436,346
../../03 Data/Simple Dataset/colorIMG_71.png,334,282,439,320
../../03 Data/Simple Dataset/colorIMG_71.png,338,257,443,294
../../03 Data/Simple Dataset/colorIMG_71.png,337,235,438,264
../../03 Data/Simple Dataset/colorIMG_71.png,342,209,445,236
../../03 Data/Simple Dataset/colorIMG_71.png,346,182,446,212
../../03 Data/Simple Dataset/colorIMG_71.png,343,152,445,184
../../03 Data/Simple Dataset/colorIMG_71.png,452,159,557,197
../../03 Data/Simple Dataset/colorIMG_71.png,446,186,548,227
../../03 Data/Simple Dataset/colorIMG_71.png,440,214,547,254
../../03 Data/Simple Dataset/colorIMG_71.png,439,240,541,277
../../03 Data/Simple Dataset/colorIMG_71.png,436,266,544,305
../../03 Data/Simple Dataset/colorIMG_71.png,436,293,538,332
../../03 Data/Simple Dataset/colorIMG_71.png,430,317,536,358
../../03 Data/Simple Dataset/colorIMG_71.png,434,343,540,384
../../03 Data/Simple Dataset/colorIMG_9.png,329,325,433,353
../../03 Data/Simple Dataset/colorIMG_9.png,329,298,433,327
../../03 Data/Simple Dataset/colorIMG_9.png,328,273,430,301
../../03 Data/Simple Dataset/colorIMG_9.png,320,247,424,278
../../03 Data/Simple Dataset/colorIMG_9.png,326,221,431,252
../../03 Data/Simple Dataset/colorIMG_9.png,326,198,428,226
../../03 Data/Simple Dataset/colorIMG_9.png,323,171,425,201
../../03 Data/Simple Dataset/colorIMG_9.png,321,148,425,175
../../03 Data/Simple Dataset/colorIMG_9.png,424,152,528,180
../../03 Data/Simple Dataset/colorIMG_9.png,423,178,527,204
../../03 Data/Simple Dataset/colorIMG_9.png,427,202,528,229
../../03 Data/Simple Dataset/colorIMG_9.png,429,227,532,254
../../03 Data/Simple Dataset/colorIMG_9.png,421,250,527,280
../../03 Data/Simple Dataset/colorIMG_9.png,429,276,534,304
../../03 Data/Simple Dataset/colorIMG_9.png,430,301,533,330
../../03 Data/Simple Dataset/colorIMG_9.png,431,326,536,354
../../03 Data/Simple Dataset/colorIMG_149.png,484,226,552,326
../../03 Data/Simple Dataset/colorIMG_149.png,462,214,530,313
../../03 Data/Simple Dataset/colorIMG_149.png,441,200,509,299
../../03 Data/Simple Dataset/colorIMG_149.png,421,182,489,282
../../03 Data/Simple Dataset/colorIMG_149.png,431,313,504,415
../../03 Data/Simple Dataset/colorIMG_149.png,390,288,461,388
../../03 Data/Simple Dataset/colorIMG_149.png,410,300,481,402
../../03 Data/Simple Dataset/colorIMG_149.png,401,168,468,269
../../03 Data/Simple Dataset/colorIMG_149.png,379,157,444,256
../../03 Data/Simple Dataset/colorIMG_149.png,335,133,400,232
../../03 Data/Simple Dataset/colorIMG_149.png,357,145,421,243
../../03 Data/Simple Dataset/colorIMG_149.png,283,223,352,321
../../03 Data/Simple Dataset/colorIMG_149.png,307,233,377,330
../../03 Data/Simple Dataset/colorIMG_149.png,330,244,397,342
../../03 Data/Simple Dataset/colorIMG_149.png,350,258,420,358
../../03 Data/Simple Dataset/colorIMG_149.png,372,271,442,371
../../03 Data/Simple Dataset/colorIMG_76.png,336,343,442,384
../../03 Data/Simple Dataset/colorIMG_76.png,440,345,546,388
../../03 Data/Simple Dataset/colorIMG_76.png,432,320,541,362
../../03 Data/Simple Dataset/colorIMG_76.png,440,295,541,333
../../03 Data/Simple Dataset/colorIMG_76.png,437,268,547,305
../../03 Data/Simple Dataset/colorIMG_76.png,438,246,543,278
../../03 Data/Simple Dataset/colorIMG_76.png,438,221,542,253
../../03 Data/Simple Dataset/colorIMG_76.png,442,196,545,226
../../03 Data/Simple Dataset/colorIMG_76.png,334,314,436,350
../../03 Data/Simple Dataset/colorIMG_76.png,337,291,441,324
../../03 Data/Simple Dataset/colorIMG_76.png,336,260,441,297
../../03 Data/Simple Dataset/colorIMG_76.png,339,238,440,272
../../03 Data/Simple Dataset/colorIMG_76.png,337,211,443,242
../../03 Data/Simple Dataset/colorIMG_76.png,339,188,445,219
../../03 Data/Simple Dataset/colorIMG_76.png,344,163,448,196
../../03 Data/Simple Dataset/colorIMG_76.png,447,169,550,202
../../03 Data/Simple Dataset/colorIMG_93.png,318,336,422,365
../../03 Data/Simple Dataset/colorIMG_93.png,327,304,431,338
../../03 Data/Simple Dataset/colorIMG_93.png,325,273,429,313
../../03 Data/Simple Dataset/colorIMG_93.png,323,247,429,288
../../03 Data/Simple Dataset/colorIMG_93.png,327,221,432,265
../../03 Data/Simple Dataset/colorIMG_93.png,326,194,434,241
../../03 Data/Simple Dataset/colorIMG_93.png,327,169,430,216
../../03 Data/Simple Dataset/colorIMG_93.png,328,145,433,190
../../03 Data/Simple Dataset/colorIMG_93.png,431,154,536,182
../../03 Data/Simple Dataset/colorIMG_93.png,429,176,532,205
../../03 Data/Simple Dataset/colorIMG_93.png,429,205,534,229
../../03 Data/Simple Dataset/colorIMG_93.png,427,231,532,257
../../03 Data/Simple Dataset/colorIMG_93.png,429,255,532,281
../../03 Data/Simple Dataset/colorIMG_93.png,428,280,531,306
../../03 Data/Simple Dataset/colorIMG_93.png,427,305,532,331
../../03 Data/Simple Dataset/colorIMG_93.png,427,330,531,357
../../03 Data/Simple Dataset/colorIMG_39.png,306,314,413,356
../../03 Data/Simple Dataset/colorIMG_39.png,310,291,413,330
../../03 Data/Simple Dataset/colorIMG_39.png,321,267,425,303
../../03 Data/Simple Dataset/colorIMG_39.png,318,243,420,281
../../03 Data/Simple Dataset/colorIMG_39.png,318,216,423,254
../../03 Data/Simple Dataset/colorIMG_39.png,326,191,428,230
../../03 Data/Simple Dataset/colorIMG_39.png,328,167,429,205
../../03 Data/Simple Dataset/colorIMG_39.png,332,144,435,180
../../03 Data/Simple Dataset/colorIMG_39.png,429,158,537,196
../../03 Data/Simple Dataset/colorIMG_39.png,429,181,532,221
../../03 Data/Simple Dataset/colorIMG_39.png,423,204,530,249
../../03 Data/Simple Dataset/colorIMG_39.png,419,232,523,271
../../03 Data/Simple Dataset/colorIMG_39.png,422,260,526,298
../../03 Data/Simple Dataset/colorIMG_39.png,420,281,525,325
../../03 Data/Simple Dataset/colorIMG_39.png,410,308,514,346
../../03 Data/Simple Dataset/colorIMG_39.png,409,332,514,373
../../03 Data/Simple Dataset/colorIMG_84.png,336,337,444,377
../../03 Data/Simple Dataset/colorIMG_84.png,439,349,544,387
../../03 Data/Simple Dataset/colorIMG_84.png,437,321,544,360
../../03 Data/Simple Dataset/colorIMG_84.png,436,294,542,335
../../03 Data/Simple Dataset/colorIMG_84.png,436,268,547,309
../../03 Data/Simple Dataset/colorIMG_84.png,436,243,542,285
../../03 Data/Simple Dataset/colorIMG_84.png,439,219,543,260
../../03 Data/Simple Dataset/colorIMG_84.png,441,194,547,235
../../03 Data/Simple Dataset/colorIMG_84.png,443,168,548,209
../../03 Data/Simple Dataset/colorIMG_84.png,339,310,444,348
../../03 Data/Simple Dataset/colorIMG_84.png,337,285,442,322
../../03 Data/Simple Dataset/colorIMG_84.png,337,263,442,298
../../03 Data/Simple Dataset/colorIMG_84.png,336,239,438,272
../../03 Data/Simple Dataset/colorIMG_84.png,337,210,441,244
../../03 Data/Simple Dataset/colorIMG_84.png,339,186,441,217
../../03 Data/Simple Dataset/colorIMG_84.png,337,165,438,191
../../03 Data/Simple Dataset/colorIMG_139.png,334,125,380,226
../../03 Data/Simple Dataset/colorIMG_139.png,359,128,406,229
../../03 Data/Simple Dataset/colorIMG_139.png,383,133,431,233
../../03 Data/Simple Dataset/colorIMG_139.png,407,137,454,238
../../03 Data/Simple Dataset/colorIMG_139.png,431,144,479,245
../../03 Data/Simple Dataset/colorIMG_139.png,455,149,504,253
../../03 Data/Simple Dataset/colorIMG_139.png,478,156,527,259
../../03 Data/Simple Dataset/colorIMG_139.png,501,161,552,266
../../03 Data/Simple Dataset/colorIMG_139.png,310,221,358,325
../../03 Data/Simple Dataset/colorIMG_139.png,337,226,383,329
../../03 Data/Simple Dataset/colorIMG_139.png,362,230,407,333
../../03 Data/Simple Dataset/colorIMG_139.png,386,233,433,338
../../03 Data/Simple Dataset/colorIMG_139.png,411,241,455,345
../../03 Data/Simple Dataset/colorIMG_139.png,433,248,479,352
../../03 Data/Simple Dataset/colorIMG_139.png,458,254,503,359
../../03 Data/Simple Dataset/colorIMG_139.png,481,260,527,364
../../03 Data/Simple Dataset/colorIMG_29.png,316,322,415,351
../../03 Data/Simple Dataset/colorIMG_29.png,318,294,421,329
../../03 Data/Simple Dataset/colorIMG_29.png,323,269,427,302
../../03 Data/Simple Dataset/colorIMG_29.png,319,244,424,279
../../03 Data/Simple Dataset/colorIMG_29.png,318,220,422,253
../../03 Data/Simple Dataset/colorIMG_29.png,324,196,425,229
../../03 Data/Simple Dataset/colorIMG_29.png,327,172,428,203
../../03 Data/Simple Dataset/colorIMG_29.png,325,146,426,179
../../03 Data/Simple Dataset/colorIMG_29.png,440,152,544,189
../../03 Data/Simple Dataset/colorIMG_29.png,430,176,537,215
../../03 Data/Simple Dataset/colorIMG_29.png,424,200,528,238
../../03 Data/Simple Dataset/colorIMG_29.png,420,226,522,262
../../03 Data/Simple Dataset/colorIMG_29.png,420,253,523,286
../../03 Data/Simple Dataset/colorIMG_29.png,423,278,527,314
../../03 Data/Simple Dataset/colorIMG_29.png,417,303,525,338
../../03 Data/Simple Dataset/colorIMG_29.png,416,327,521,364
../../03 Data/Simple Dataset/colorIMG_141.png,300,241,343,342
../../03 Data/Simple Dataset/colorIMG_141.png,320,145,370,244
../../03 Data/Simple Dataset/colorIMG_141.png,344,149,396,248
../../03 Data/Simple Dataset/colorIMG_141.png,370,153,421,253
../../03 Data/Simple Dataset/colorIMG_141.png,393,157,445,258
../../03 Data/Simple Dataset/colorIMG_141.png,417,164,469,265
../../03 Data/Simple Dataset/colorIMG_141.png,442,171,492,274
../../03 Data/Simple Dataset/colorIMG_141.png,468,178,515,281
../../03 Data/Simple Dataset/colorIMG_141.png,491,183,539,287
../../03 Data/Simple Dataset/colorIMG_141.png,473,281,516,386
../../03 Data/Simple Dataset/colorIMG_141.png,449,279,491,384
../../03 Data/Simple Dataset/colorIMG_141.png,424,269,468,376
../../03 Data/Simple Dataset/colorIMG_141.png,401,262,442,366
../../03 Data/Simple Dataset/colorIMG_141.png,378,255,418,359
../../03 Data/Simple Dataset/colorIMG_141.png,352,248,393,352
../../03 Data/Simple Dataset/colorIMG_141.png,327,245,369,348
../../03 Data/Simple Dataset/colorIMG_116.png,328,144,432,171
../../03 Data/Simple Dataset/colorIMG_116.png,431,144,533,173
../../03 Data/Simple Dataset/colorIMG_116.png,326,192,428,219
../../03 Data/Simple Dataset/colorIMG_116.png,329,168,429,195
../../03 Data/Simple Dataset/colorIMG_116.png,431,169,534,197
../../03 Data/Simple Dataset/colorIMG_116.png,430,194,533,223
../../03 Data/Simple Dataset/colorIMG_116.png,411,220,513,247
../../03 Data/Simple Dataset/colorIMG_116.png,311,217,413,244
../../03 Data/Simple Dataset/colorIMG_116.png,308,241,408,269
../../03 Data/Simple Dataset/colorIMG_116.png,409,243,511,272
../../03 Data/Simple Dataset/colorIMG_116.png,320,268,421,292
../../03 Data/Simple Dataset/colorIMG_116.png,422,269,524,302
../../03 Data/Simple Dataset/colorIMG_116.png,420,293,524,330
../../03 Data/Simple Dataset/colorIMG_116.png,318,292,420,316
../../03 Data/Simple Dataset/colorIMG_116.png,317,317,418,345
../../03 Data/Simple Dataset/colorIMG_116.png,417,316,522,365
