../../03 Data/Simple Dataset/colorIMG_32.png,428,156,529,187,Brick
../../03 Data/Simple Dataset/colorIMG_32.png,318,244,423,278,Brick
../../03 Data/Simple Dataset/colorIMG_32.png,322,217,426,254,Brick
../../03 Data/Simple Dataset/colorIMG_32.png,328,191,427,229,Brick
../../03 Data/Simple Dataset/colorIMG_32.png,327,162,430,202,Brick
../../03 Data/Simple Dataset/colorIMG_32.png,329,138,430,178,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,333,342,437,386,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,339,319,440,348,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,337,290,442,319,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,337,264,441,294,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,338,239,439,267,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,338,211,439,245,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,340,188,442,218,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,334,161,439,192,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,437,168,541,198,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,440,193,544,219,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,436,220,541,250,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,438,246,540,276,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,438,268,545,300,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,438,296,542,326,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,440,325,543,357,Brick
../../03 Data/Simple Dataset/colorIMG_82.png,441,360,545,387,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,466,285,565,352,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,454,264,554,330,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,440,242,541,309,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,426,222,525,288,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,412,200,513,266,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,398,181,497,246,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,386,160,483,225,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,370,140,467,205,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,285,186,380,263,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,302,205,396,284,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,317,225,409,306,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,330,246,423,327,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,343,267,436,348,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,358,287,452,369,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,369,310,465,392,Brick
../../03 Data/Simple Dataset/colorIMG_178.png,385,333,478,419,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,420,319,524,363,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,316,301,420,351,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,313,274,416,318,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,421,293,522,327,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,422,269,524,301,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,317,251,420,293,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,414,242,519,274,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,313,225,416,266,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,311,200,414,240,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,412,218,516,248,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,432,195,534,222,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,430,166,534,198,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,432,143,535,174,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,331,131,435,170,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,330,155,433,193,Brick
../../03 Data/Simple Dataset/colorIMG_118.png,329,179,432,217,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,427,322,502,421,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,407,308,480,407,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,388,293,461,392,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,370,276,443,375,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,349,263,422,363,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,325,251,396,349,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,304,239,374,337,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,281,226,352,324,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,336,143,403,240,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,357,155,424,252,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,379,167,446,264,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,401,176,472,275,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,425,191,492,287,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,443,208,510,304,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,464,221,530,319,Brick
../../03 Data/Simple Dataset/colorIMG_151.png,486,232,552,331,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,320,155,421,181,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,430,152,533,182,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,312,330,414,362,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,321,279,424,309,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,324,179,425,205,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,328,229,430,253,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,430,176,532,207,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,422,330,525,358,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,429,252,531,282,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,430,202,532,232,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,429,228,532,257,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,426,277,529,307,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,327,254,428,284,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,329,204,429,229,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,317,306,418,335,Brick
../../03 Data/Simple Dataset/colorIMG_102.png,423,305,526,331,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,342,349,446,410,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,333,326,436,387,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,327,300,430,363,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,318,278,420,339,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,308,256,411,315,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,298,234,400,293,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,291,210,392,269,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,284,187,384,246,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,375,152,475,207,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,383,174,482,230,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,391,197,492,254,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,402,219,505,275,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,411,242,514,299,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,420,264,523,321,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,428,287,531,345,Brick
../../03 Data/Simple Dataset/colorIMG_187.png,437,311,539,371,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,337,336,441,376,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,338,311,442,348,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,333,285,441,321,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,337,260,441,297,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,335,236,438,270,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,334,208,439,245,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,341,187,441,217,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,341,162,443,194,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,444,167,549,194,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,439,191,542,220,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,437,220,540,247,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,437,247,538,280,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,437,269,545,311,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,436,295,541,334,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,437,322,544,365,Brick
../../03 Data/Simple Dataset/colorIMG_85.png,437,348,544,392,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,338,336,442,364,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,339,310,440,341,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,337,284,440,315,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,338,260,440,288,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,335,236,439,264,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,336,211,439,240,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,339,187,443,217,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,339,161,446,192,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,439,342,545,387,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,437,315,547,363,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,434,289,544,333,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,437,263,546,306,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,437,240,540,276,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,437,215,542,247,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,439,189,544,219,Brick
../../03 Data/Simple Dataset/colorIMG_87.png,445,165,550,196,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,313,335,417,382,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,311,310,415,358,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,308,285,412,331,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,302,259,406,306,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,306,235,409,279,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,294,214,396,258,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,288,190,390,234,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,283,166,385,209,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,379,143,480,189,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,384,166,486,213,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,391,190,493,236,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,404,211,507,259,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,402,239,504,285,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,408,263,510,309,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,411,288,514,336,Brick
../../03 Data/Simple Dataset/colorIMG_200.png,412,313,516,361,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,320,327,424,358,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,423,332,527,361,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,424,309,528,333,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,424,280,526,309,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,428,254,529,283,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,426,228,531,259,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,428,202,533,231,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,428,179,531,205,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,428,149,531,178,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,323,300,426,328,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,322,272,426,303,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,326,247,427,276,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,326,220,430,252,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,329,191,428,226,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,328,167,430,202,Brick
../../03 Data/Simple Dataset/colorIMG_20.png,327,144,432,174,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,335,347,439,401,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,326,323,430,378,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,318,299,422,354,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,311,275,416,329,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,304,253,407,306,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,295,232,398,283,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,289,205,391,259,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,283,178,385,232,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,432,320,536,371,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,425,295,528,347,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,416,273,518,322,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,408,248,510,298,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,399,223,503,275,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,392,200,495,252,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,385,177,487,227,Brick
../../03 Data/Simple Dataset/colorIMG_196.png,380,154,482,202,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,337,335,440,365,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,333,302,435,336,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,327,276,434,310,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,328,253,434,285,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,329,224,436,261,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,335,201,437,235,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,333,177,434,209,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,335,151,440,184,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,434,161,538,191,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,433,187,538,215,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,432,212,535,239,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,431,239,535,264,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,430,263,534,291,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,429,286,534,315,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,434,311,538,342,Brick
../../03 Data/Simple Dataset/colorIMG_49.png,441,340,544,369,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,332,128,435,166,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,432,142,534,173,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,432,165,534,196,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,330,153,433,191,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,341,181,442,217,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,442,193,544,224,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,330,204,433,240,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,432,216,533,248,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,330,229,431,265,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,437,243,539,275,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,428,264,529,298,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,426,290,529,323,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,428,316,529,348,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,325,311,426,339,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,325,253,430,289,Brick
../../03 Data/Simple Dataset/colorIMG_121.png,321,280,426,313,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,322,144,425,180,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,430,152,532,179,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,313,331,416,362,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,321,279,422,309,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,328,170,430,206,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,328,229,429,254,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,430,176,531,204,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,416,329,519,384,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,428,255,530,282,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,430,204,532,230,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,429,228,529,254,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,422,279,522,306,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,326,255,427,282,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,328,197,430,231,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,317,306,421,335,Brick
../../03 Data/Simple Dataset/colorIMG_104.png,421,304,525,337,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,402,312,490,404,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,376,302,465,393,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,368,275,456,363,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,350,255,439,344,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,334,237,423,325,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,315,222,404,309,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,299,202,388,287,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,281,186,371,270,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,352,118,440,200,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,370,135,458,218,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,387,153,476,236,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,406,170,497,254,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,424,188,515,272,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,440,208,530,292,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,459,226,548,310,Brick
../../03 Data/Simple Dataset/colorIMG_172.png,475,245,564,329,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,332,145,358,244,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,325,243,355,344,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,356,144,383,243,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,377,241,405,342,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,380,141,408,242,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,405,140,432,241,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,401,241,429,342,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,425,243,453,344,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,429,142,456,242,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,450,243,477,344,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,476,243,502,345,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,501,244,527,346,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,453,142,482,243,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,477,144,505,243,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,502,144,529,244,Brick
../../03 Data/Simple Dataset/colorIMG_127.png,352,242,380,343,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,337,335,440,364,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,332,310,436,336,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,329,283,431,309,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,329,252,434,284,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,334,225,438,261,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,337,201,436,233,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,339,176,443,208,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,337,150,440,183,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,434,159,541,193,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,443,184,543,218,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,434,211,537,241,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,436,237,538,267,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,430,262,531,290,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,430,286,534,316,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,433,314,537,342,Brick
../../03 Data/Simple Dataset/colorIMG_51.png,438,343,543,374,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,375,330,477,402,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,364,308,465,380,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,351,286,453,358,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,338,265,437,337,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,324,244,423,315,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,315,222,413,292,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,304,200,402,270,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,292,179,390,249,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,379,132,475,199,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,391,153,487,220,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,401,176,498,243,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,412,196,511,265,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,425,217,524,286,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,439,238,539,307,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,452,259,551,330,Brick
../../03 Data/Simple Dataset/colorIMG_183.png,465,283,564,354,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,307,316,413,356,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,310,292,415,330,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,313,265,419,304,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,320,242,421,281,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,321,216,422,254,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,326,192,427,232,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,328,168,430,207,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,330,143,434,181,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,428,159,533,196,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,428,184,531,220,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,423,209,528,246,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,418,233,523,273,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,421,258,525,299,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,414,279,519,322,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,410,307,514,348,Brick
../../03 Data/Simple Dataset/colorIMG_38.png,410,334,514,372,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,420,331,496,429,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,400,316,476,415,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,378,302,453,400,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,357,289,433,387,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,335,275,411,373,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,391,191,467,290,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,314,262,388,360,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,292,250,366,347,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,272,236,343,333,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,480,250,555,347,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,458,234,533,331,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,435,221,507,315,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,413,207,486,302,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,371,182,443,277,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,350,169,423,263,Brick
../../03 Data/Simple Dataset/colorIMG_153.png,329,155,402,250,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,330,325,434,354,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,329,297,432,327,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,330,272,433,300,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,326,248,431,277,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,328,222,433,251,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,326,196,429,227,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,323,171,426,203,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,322,148,425,176,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,432,327,535,354,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,431,302,534,328,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,431,275,536,305,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,429,251,535,278,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,429,228,530,254,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,428,201,532,230,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,424,177,527,204,Brick
../../03 Data/Simple Dataset/colorIMG_8.png,424,153,527,180,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,410,324,510,398,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,417,299,520,365,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,421,274,526,320,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,423,250,528,285,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,427,227,530,254,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,430,202,533,228,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,430,175,531,203,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,431,152,532,179,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,309,320,412,353,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,315,293,419,329,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,320,268,424,305,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,323,243,426,280,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,326,216,428,255,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,328,189,432,231,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,329,165,431,206,Brick
../../03 Data/Simple Dataset/colorIMG_110.png,321,138,425,180,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,425,318,527,346,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,319,302,420,341,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,420,292,525,321,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,315,275,416,315,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,422,268,524,295,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,317,251,420,290,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,415,241,518,271,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,313,225,416,264,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,412,216,515,246,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,312,202,415,238,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,328,179,433,218,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,331,156,432,192,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,331,131,436,170,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,430,192,534,222,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,431,166,534,197,Brick
../../03 Data/Simple Dataset/colorIMG_119.png,433,142,534,172,Brick
../../03 Data/Simple Dataset/colorIMG_9.png,329,325,433,353,Brick
../../03 Data/Simple Dataset/colorIMG_9.png,329,298,433,327,Brick
../../03 Data/Simple Dataset/colorIMG_9.png,328,273,430,301,Brick
../../03 Data/Simple Dataset/colorIMG_9.png,320,247,424,278,Brick
